Label,Statement
1,"['news', 'break', 'ferguson', 'year', 'michael', 'brown', 'suspect', 'robberi', 'msnbc', 'practic', 'go', 'close', 'door', 'meet', 'figur', 'deal', 'revel']"
1,"['peopl', 'fish', 'anymor', 'obama']"
5,"['congression', 'budget', 'offic', 'say', 'percent', 'unemploy', 'till']"
1,"['say', 'clinton', 'advis', 'press', 'birther', 'movement', 'stori', 'hard']"
5,"['thing', 'like', 'have', 'friday', 'class', 'show', 'effect', 'colleg', 'campus', 'reduc', 'drink']"
1,"['walmart', 'employe', 'receiv', 'rough', 'public', 'assist', 'year']"
5,"['adjust', 'inflat', 'texa', 'student', 'spend', 'remain', 'relat', 'flat', 'past', 'year', 'despit', 'trend', 'texa', 'school', 'receiv', 'student']"
5,"['virginia', 'governor', 'allen', 'spend', 'wast', 'bipartisan', 'support']"
1,"['posit', 'chang', 'execut', 'author', 'address', 'immigr', 'issu']"
1,"['protest', 'cross', 'block', 'exit', 'surround', 'state', 'patrol', 'carri', 'governor', 'beat', 'window', 'rock', 'vehicl', 'extric', 'crowd', 'truck', 'block', 'second', 'exit']"
5,"['oregon', 'school', 'receiv', 'million', 'dollar', 'year', 'feder', 'school', 'lunch', 'assist', 'requir', 'spend', 'money', 'oregon']"
5,"['half', 'million', 'peopl', 'elig', 'daca', 'particular', 'asian', 'american', 'pacif', 'island', 'communiti']"
5,"['pastor', 'mccain', 'call', 'spiritu', 'guid', 'parsley', 'believ', 'america', 'found', 'mission', 'destroy', 'islam', 'call', 'fals', 'religion']"
5,"['donald', 'trump', 'say', 'wag', 'high', 'donald', 'trump', 'mike', 'penc', 'think', 'ought', 'elimin', 'feder', 'minimum', 'wage']"
1,"['gelber', 'employ', 'firm', 'disqualifi', 'repres', 'florida', 'attorney', 'general']"
1,"['congression', 'district', 'miami', 'dade', 'broward', 'counti', 'stagger', 'drop', 'rate', 'percent']"
5,['marriag']
1,"['say', 'protest', 'wisconsin', 'state', 'capitol', 'night', 'state', 'senat', 'pass', 'collect', 'bargain', 'chang', 'damag', 'windshield']"
5,"['absolut', 'feloni', 'long', 'internet']"
1,"['gunter', 'drain', 'million', 'local', 'public', 'school', 'dollar', 'privat', 'profit', 'school', 'state', 'corpor']"
1,"['small', 'busi', 'gross', 'sale', 'busi', 'theyr', 'one', 'look', 'massiv', 'increas']"
5,"['michael', 'dukaki', 'creat', 'job', 'time', 'faster', 'mitt', 'romney']"
1,"['children', 'spend', 'time', 'school', 'learn', 'constitut']"
5,"['say', 'hillari', 'clinton', 'reject', 'effort', 'easier', 'vote', 'harder', 'cheat', 'defi', 'logic', 'major', 'american']"
1,"['time', 'weve', 'tax', 'revenu', 'go', 'economi', 'grow']"
5,"['say', 'state', 'diana', 'maldonado', 'round', 'rock', 'use', 'craigslist', 'hire', 'campaign', 'block', 'walker']"
1,"['say', 'presid', 'barack', 'obama', 'say', 'attack', 'syria', 'go', 'pinprick']"
5,"['rais', 'tax', 'invest', 'incom', 'actual', 'lower', 'revenu', 'receiv', 'cut', 'capit', 'gain', 'rat', 'increas', 'revenu']"
1,"['common', 'welfar', 'program', 'incom', 'hour']"
1,"['senat', 'make', 'harder', 'nurs', 'patient', 'qualiti', 'care', 'need']"
5,"['say', 'pawlenti', 'elimin', 'health', 'insur', 'peopl', 'governor', 'minnesota']"
1,"['public', 'option', 'health', 'care', 'privat', 'insur', 'privat', 'insur', 'peopl', 'abl', 'compet', 'govern', 'option']"
5,"['say', 'donald', 'trump', 'saida', 'recent', 'week', 'phoenix', 'undocu', 'person', 'subject', 'deport']"
5,"['say', 'deficit', 'plan', 'adjust', 'simpson', 'bowl', 'put', 'forward', 'congress', 'right', 'trillion', 'plan']"
1,"['say', 'bush', 'appoint', 'guardian', 'fetus', 'rape', 'survivor']"
1,"['thank', 'action', 'milwauke', 'counti', 'board', 'budget', 'counti', 'tax', 'averag', 'home', 'citi', 'milwauke', 'decreas']"
5,"['eighti', 'percent', 'appli', 'licens', 'cancer', 'parkinson', 'diseas', 'glaucoma', 'associ', 'medic', 'marijuana']"
5,"['say', 'john', 'mccain', 'tell', 'dreamer', 'hell', 'support', 'dream', 'vote']"
1,"['pell', 'bridg', 'tourism', 'bridg', 'essenti', 'commut', 'bridg']"
5,"['say', 'portfolio', 'manag', 'texa', 'general', 'land', 'offic', 'earn', 'percent', 'year', 'state', 'emerg', 'reserv', 'account', 'experi', 'percent', 'gain']"
1,"['say', 'colorado', 'food', 'stamp', 'recipi', 'atm', 'cash', 'marijuana']"
5,"['state', 'wisconsin', 'think', 'wash', 'hand', 'time', 'peanut', 'butter', 'jelli', 'sandwich']"
1,"['social', 'secur', 'medicar', 'medicaid', 'creat', 'republican', 'stand', 'sidelin']"
5,"['violenc', 'lead', 'caus', 'death', 'young', 'african', 'american', 'outstrip', 'caus', 'death', 'combin']"
5,"['republican', 'econom', 'polici', 'typic', 'american', 'famili', 'incom', 'fall', 'percent']"
1,"['hillari', 'intern', 'treuhaft', 'head', 'california', 'communist', 'parti']"
1,"['board', 'violent', 'crime', 'jurisdict', 'recogn', 'right', 'carri', 'lower', 'area', 'prevent']"
5,"['surcharg', 'cigarett', 'help', 'downtown', 'sport', 'arena', 'feasibl', 'state']"
5,"['say', 'employ', 'allow', 'peopl', 'disabl', 'minimum', 'wage']"
1,"['kendrick', 'meek', 'name', 'corrupt', 'democrat', 'congress', 'citizen', 'respons', 'ethic', 'washington']"
5,"['mayor', 'angel', 'tavera', 'provid', 'bond', 'rat', 'downgrad', 'step', 'junk', 'bond', 'status']"
5,"['say', 'verifi', 'fair', 'cost', 'person', 'match']"
1,"['grow', 'bodi', 'evid', 'radiat', 'excess', 'govern', 'say', 'minimum', 'amount', 'expos', 'actual', 'good', 'reduc', 'case', 'cancer']"
1,"['women', 'unit', 'state', 'pay', 'percent', 'earn', 'work']"
1,"['wisconsin', 'creat', 'job', 'take', 'offic']"
5,"['jersey', 'christi', 'veto', 'legisl', 'extend', 'earli', 'vote']"
1,"['high', 'tax', 'nation', 'world']"
5,"['say', 'feder', 'regul', 'adopt', 'increas', 'cost', 'vehicl', 'busi']"
5,"['take', 'liter', 'singl', 'ounc', 'platinum', 'world', 'wouldnt', 'need', 'nation', 'debt']"
5,"['requir', 'usda', 'approv', 'harvest', 'sale', 'crop', 'genet', 'modifi', 'seed', 'court', 'rule', 'crop', 'danger', 'public', 'safeti', 'environ']"
1,"['say', 'oregon', 'girl', 'year', 'give', 'complet', 'control', 'steril']"
5,"['afghanistan', 'militari', 'leadership', 'propos', 'medal', 'award', 'courag', 'restraint', 'fire']"
1,"['justic', 'depart', 'fast', 'furious', 'walk', 'program', 'start', 'bush', 'administr']"
1,"['say', 'austin', 'citi', 'council', 'member', 'randi', 'shade', 'biggest', 'contributor', 'lobbyist', 'formula', 'racetrack', 'plan', 'outsid', 'austin']"
1,"['unbeliev', 'sound', 'dollar', 'fund', 'feder', 'govern', 'zombi', 'apocalyps', 'plan']"
1,"['portman', 'actual', 'suck', 'job', 'mahon', 'valley', 'send', 'china']"
1,"['scott', 'walker', 'republican', 'control', 'state', 'legislatur', 'add', 'million', 'special', 'spend']"
5,"['come', 'littl', 'creation', 'happen', 'massachusett', 'mitt', 'romney', 'governor', 'happen', 'public', 'sector', 'time', 'rate', 'happen', 'privat', 'sector']"
5,"['say', 'georg', 'allen', 'vote', 'time', 'rais']"
5,"['eighti', 'seven', 'percent', 'privat', 'insur', 'plan', 'current', 'includ', 'abort', 'coverag']"
5,"['rhode', 'island', 'second', 'highest', 'enrolle', 'medicaid', 'cost', 'state', 'countri', 'percent', 'higher', 'nation', 'averag']"
1,"['estim', 'say', 'time', 'unit', 'state', 'saudi', 'arabia']"
5,"['say', 'fight', 'obama', 'suprem', 'court']"
1,"['say', 'actor', 'dwayn', 'rock', 'johnson', 'wear', 'shirt', 'state', 'stand', 'flag', 'kneel', 'fall']"
5,"['estim', 'deport', 'everybodi', 'texa', 'illeg', 'creat', 'econom', 'recess', 'state']"
1,"['kain', 'support', 'higher', 'energi', 'cost', 'famili']"
1,"['end', 'feder', 'fund', 'nation', 'public', 'radio', 'jeopard', 'job']"
5,"['say', 'florida', 'refus', 'allow', 'theinsur', 'commission', 'negoti', 'lower', 'rat', 'compani', 'refus', 'rat', 'high', 'obamacar']"
1,"['rick', 'scott', 'say', 'away', 'depart', 'communiti', 'affair']"
1,"['oregon', 'umpqua', 'communiti', 'colleg', 'shoot', 'occur', 'free', 'zone']"
5,"['result', 'nation', 'rifl', 'associ', 'privat', 'sector', 'safeti', 'educ', 'program', 'fatal', 'firearm', 'accid', 'lowest', 'level', 'year']"
5,"['georgia', 'crct', 'lowest', 'expect', 'student', 'profici', 'nation']"
5,"['endors', 'major', 'newspap', 'state', 'texa']"
5,"['hous', 'repres', 'prochoic', 'major']"
5,"['romney', 'outsourc', 'center', 'job', 'india']"
5,"['sens', 'famili', 'struggl', 'record', 'school', 'kid', 'ohio', 'qualifi', 'subsid', 'lunch']"
1,"['say', 'obama', 'put', 'unelect', 'unaccount', 'bureaucrat', 'charg', 'medicar', 'requir', 'medicar', 'lead', 'deni', 'care', 'current', 'senior']"
1,"['presid', 'barack', 'obama', 'spend', 'year', 'prove', 'kill', 'job', 'energi', 'kill', 'job', 'manufactur']"
1,"['margaret', 'sanger', 'want', 'black', 'christian', 'leader', 'like', 'juda', 'goat', 'lead', 'black', 'genocid', 'rememb', 'pick', 'martin', 'luther', 'king', 'spokesman']"
1,"['virginia', 'state', 'employe', 'pension']"
5,"['say', 'barack', 'obama', 'hillari', 'clinton', 'respons', 'lead', 'america', 'deal', 'iran']"
5,"['percent', 'teacher', 'princip', 'implic', 'atlanta', 'public', 'school', 'cheat', 'scandal', 'report']"
5,"['florida', 'largest', 'race', 'state', 'countri']"
5,"['say', 'donald', 'trump', 'singl', 'payer', 'health', 'care']"
1,"['vow', 'georgia', 'race', 'governor', 'civil', 'focus', 'posit']"
5,"['deficit', 'half']"
5,"['studi', 'massachusett', 'institut', 'technolog', 'harvard', 'dartmouth', 'conclud', 'medicaid', 'valu', 'beneficiari', 'signific', 'lower', 'actual', 'cost', 'program']"
1,"['say', 'cruz', 'favor', 'birthright', 'citizenship']"
5,"['veteran', 'texa', 'wont', 'health', 'care', 'perri', 'reject', 'obamacar', 'medicaid', 'expans']"
5,"['unemploy', 'peopl', 'age', 'percent', 'year', 'high']"
5,"['say', 'johnson', 'vote', 'compani', 'emit', 'unlimit', 'carbon', 'pollut']"
5,"['overwhelm', 'major', 'republican', 'democrat', 'enforc', 'leader', 'endors', 'brad', 'schimel']"
5,"['rutger', 'univers', 'kean', 'univers', 'montclair', 'state', 'univers', 'jersey', 'citi', 'univers', 'stockton', 'colleg', 'rowan', 'univers', 'william', 'paterson', 'common', 'graduat', 'percent', 'student', 'year']"
5,"['oppon', 'holli', 'benson', 'say', 'your', 'poor', 'doesnt', 'mean', 'your', 'unhealthi', 'mean', 'time', 'run']"
1,"['peopl', 'sign', 'obamacar', 'exchang', 'insur']"
5,"['say', 'chang', 'carri', 'stop', 'million', 'increas', 'dalla', 'school', 'district']"
5,"['weve', 'recov', 'recess', 'faster', 'come', 'farther', 'advanc', 'countri', 'earth']"
1,"['jeff', 'green', 'hewent', 'cuba']"
5,"['say', 'hillari', 'clinton', 'isund', 'investig', 'right']"
1,"['averag', 'public', 'school', 'teacher', 'wisconsin', 'make', 'year', 'salari', 'benefit']"
5,"['chris', 'christi', 'pay', 'dollar', 'state', 'money', 'pension', 'state', 'break']"
5,"['state', 'cumul', 'billion', 'mental', 'health', 'servic', 'largest', 'reduct', 'state', 'mental', 'health', 'servic', 'half', 'centuri']"
5,"['republican', 'chris', 'christi', 'jersey', 'highest', 'increas', 'unemploy', 'countri', 'year', 'near', 'jobless', 'worst', 'unemploy', 'region', 'near', 'econom', 'growth', 'christi', 'protect', 'millionair', 'veto', 'minimum', 'wage', 'hike']"
5,"['mitt', 'romney', 'compani', 'pioneer', 'outsourc', 'job', 'wage', 'countri']"
5,"['percent', 'kentuckian', 'dont', 'onlin', 'access']"
1,"['spend', 'twice', 'capita', 'health', 'care', 'countri', 'closest', 'nation']"
5,"['obama', 'administr', 'call', 'bashar', 'assad', 'reform', 'turn', 'russian', 'provid', 'gun', 'peopl']"
5,"['current', 'cost', 'penni', 'mint', 'cent', 'coin', 'nickel', 'cent', 'piec']"
1,"['hous', 'vote', 'climat', 'chang', 'copi', 'hous', 'standard', 'wasnt', 'write']"
1,"['say', 'hillari', 'clinton', 'make', 'hour', 'speak', 'averag', 'year']"
1,"['say', 'time', 'legislatur', 'suspend', 'kicker', 'recent', 'corpor', 'kicker', 'salem', 'spend', 'penni', 'fail', 'stabil', 'state', 'revenu']"
5,"['cuba', 'lower', 'child', 'mortal', 'rate', 'life', 'expect', 'greater']"
1,"['say', 'baltimor', 'polic', 'train', 'mossad', 'shin']"
1,"['wisconsin', 'rank', 'econom', 'growth', 'accord', 'feder', 'reserv', 'bank', 'philadelphia']"
1,"['say', 'vote', 'increas']"
5,"['lower', 'rat', 'generat', 'revenu', 'happen', 'reagan', 'plan', 'happen', 'follow', 'bush', 'plan']"
1,"['atlanta', 'area', 'water', 'plan', 'district', 'nation', 'leader', 'conserv']"
5,"['state', 'wisconsin', 'pay', 'plumber', 'engin', 'attorney', 'pay', 'attorney', 'repres', 'poor', 'peopl']"
5,"['say', 'peyton', 'man', 'struggl', 'cold', 'weather', 'game']"
5,"['presid', 'bush', 'year', 'add', 'trillion', 'debt', 'presid', 'obama', 'weve', 'add', 'trillion', 'debt', 'year', 'offic']"
5,"['minnesota', 'pass', 'indiana', 'pass', 'right', 'work', 'law', 'make', 'union', 'membership', 'due', 'option']"
5,"['rick', 'scott', 'sale', 'state', 'plan', 'proper']"
1,"['health', 'care', 'kill']"
5,"['weve', 'see', 'remark', 'reduct', 'number', 'american', 'execut', 'near', 'third', 'past', 'generat']"
5,"['onth', 'iran', 'nuclear', 'deal']"
1,"['patriot', 'american', 'common', 'draft', 'dodger']"
5,"['outsid', 'recal', 'elect', 'there', 'public', 'offici', 'remov', 'offic', 'wisconsin', 'malfeas', 'offic']"
5,"['half', 'american', 'save', 'account']"
5,"['say', 'there', 'languag', 'constitut', 'prevent', 'run', 'congress', 'simultan', 'multipl', 'state']"
5,"['unit', 'state', 'life', 'expect', 'world']"
1,"['ebola', 'incred', 'contagi', 'transmiss', 'easi', 'catch']"
1,"['betti', 'sutton', 'vote', 'destroy', 'medicar']"
1,"['travi', 'counti', 'resid', 'trust', 'delay']"
5,"['turnout', 'percent', 'lowest', 'turnout', 'decad']"
1,"['eric', 'cantor', 'vote', 'fulli', 'fund', 'obamacar', 'octob']"
5,"['support', 'ethanol', 'mandat']"
1,"['fiscal', 'cliff', 'agreement', 'largest', 'increas', 'histori']"
5,"['mosqu', 'near', 'grind', 'zero']"
5,"['latin', 'america', 'economi', 'economi', 'china']"
1,"['obama', 'experi', 'background', 'nation', 'secur', 'affair']"
1,"['marshal', 'vote', 'liber', 'washington', 'arent', 'fool']"
1,"['say', 'accident', 'villain', 'batman', 'movi', 'name', 'bane']"
1,"['white', 'hous', 'spokesman', 'robert', 'gibb', 'lie', 'say', 'presid', 'obama', 'birth', 'certif', 'post', 'internet']"
1,"['provis', 'health', 'care', 'reform', 'life', 'counsel', 'senior', 'entir', 'voluntari']"
5,"['say', 'scott', 'bruun', 'believ', 'direct', 'georg', 'bush', 'privat', 'social', 'secur']"
5,"['mccain', 'question', 'hire', 'lobbyist', 'campaign', 'staff', 'lobbyist', 'actual', 'nerv', 'american', 'peopl', 'care']"
5,"['speak', 'pension', 'reform', 'year']"
5,"['citi', 'worst', 'citi', 'asthma']"
1,"['labor', 'particip', 'rate', 'time']"
5,"['mike', 'huckabe', 'support', 'taxpay', 'fund', 'scholarship', 'illeg', 'alien']"
1,"['pregnant', 'women', 'walk', 'plan', 'parenthood', 'clinic', 'receiv', 'abort']"
5,"['virginia', 'spend', 'abstin', 'program', 'lose', 'million', 'feder', 'fund', 'mcdonnel', 'polit', 'agenda']"
5,"['near', 'uninsur', 'americanscan', 'health', 'insur', 'equival', 'cell', 'phone']"
5,"['cranston', 'budget', 'fund', 'percent', 'local', 'polic', 'pension', 'retire', 'benefit', 'cost']"
1,"['say', 'state', 'budget', 'border', 'secur', 'fund', 'fight', 'crimin', 'gang']"
1,"['say', 'democrat', 'parti', 'creat', 'klux', 'klan']"
5,"['say', 'blunt', 'secret', 'insert', 'languag', 'benefit', 'tobacco', 'giant', 'philip', 'morri', 'nation', 'secur', 'blunt', 'girlfriend', 'lobbyist', 'cigarett', 'compani', 'day', 'earlier', 'philip', 'morri', 'execut', 'write', 'check', 'blunt', 'total']"
5,"['say', 'donald', 'trump', 'mock', 'disabl']"
5,"['rank', 'ethiopia', 'tell', 'term', 'export', 'capita', 'develop', 'countri', 'trade', 'china', 'south', 'korea']"
5,"['heller', 'rais', 'tax', 'properti', 'tax', 'small', 'busi', 'tax', 'want', 'internet', 'heller', 'say', 'balanc', 'feder', 'budget', 'put', 'debt', 'kid']"
5,"['spend', 'billion', 'research', 'develop', 'energi', 'spend', 'billion', 'foreign', 'countri', 'enemi']"
1,"['say', 'state', 'auditor', 'percent', 'student', 'receiv', 'free', 'reduc', 'price', 'lunch', 'inelig']"
1,"['say', 'barack', 'obama', 'begin', 'presid', 'go', 'worldwid', 'apolog', 'tour']"
1,"['administr', 'repres', 'racial', 'ethnic', 'gender', 'wise']"
5,"['presid', 'obama', 'campaign', 'promis', 'reproduct', 'health', 'care', 'center', 'reform', 'plan']"
5,"['presid', 'obama', 'campaign', 'surrog', 'maryland', 'martin', 'omalley', 'acknowledg', 'better', 'year']"
5,"['site', 'selector', 'decid', 'busi', 'expand', 'reloc', 'shun', 'close', 'shop', 'state', 'like', 'wisconsin', 'favor', 'right', 'work', 'state', 'like', 'iowa', 'indiana', 'michigan']"
5,"['say', 'oppos', 'budget', 'republican', 'democrat']"
5,"['hous', 'repres', 'sue', 'sit', 'presid', 'histori']"
1,"['texa', 'counti', 'account', 'percent', 'state', 'cattl', 'industri']"
5,"['say', 'presid', 'barack', 'obama', 'allow', 'year', 'prosecut', 'case', 'background', 'check', 'failur', 'theyv', 'declin', 'year', 'presid', 'bush', 'leav', 'offic']"
5,"['oregon', 'budget', 'grow', 'percent', 'year']"
5,"['creat', 'save', 'million', 'job', 'accord', 'congression', 'budget', 'offic', 'recoveri']"
1,"['say', 'matt', 'bevin', 'repeat', 'fail', 'tax']"
5,"['california', 'republican', 'gubernatori', 'hope', 'whitman', 'contribut', 'campaign', 'democrat', 'barbara', 'boxer']"
1,"['say', 'justic', 'depart', 'memo', 'direct', 'open', 'embrac', 'marriag', 'homosexu']"
1,"['kasich', 'trade', 'deal', 'cost', 'ohio', 'thousand', 'job', 'job', 'mexico', 'china']"
5,"['say', 'corzin', 'time', 'think', 'histori', 'senat', 'subpoena', 'testifi', 'colleagu']"
5,"['say', 'donald', 'trump', 'bring', 'hundr', 'foreign', 'worker', 'replac', 'american']"
1,"['tuition', 'free', 'public', 'univers', 'colleg', 'pipe', 'dream', 'fals', 'free', 'vietnam']"
5,"['candid', 'byrn', 'campaign', 'fund', 'work', 'person']"
5,"['toomey', 'think', 'corpor', 'shouldnt', 'tax']"
5,"['construct', 'worker', 'whos', 'make', 'grand', 'year', 'shouldnt', 'pay', 'higher', 'rat', 'whos', 'make', 'million', 'year', 'that', 'work', 'right']"
5,"['seiz', 'currenc', 'drug', 'outbound', 'arm', 'past', 'year', 'year', 'countri', 'histori']"
5,"['there', 'direct', 'suprem', 'court', 'case', 'peopl', 'illeg', 'kid', 'citizen']"
5,"['million', 'estim', 'million', 'million', 'peopl', 'countri', 'illeg', 'work']"
5,"['tradit', 'presidenti', 'candid', 'releas', 'return', 'mitt', 'romney', 'wont']"
1,"['say', 'support', 'feder', 'health', 'care', 'individu', 'mandat']"
5,"['say', 'unit', 'state', 'worst', 'recoveri', 'econom', 'recess', 'world']"
1,"['percentof', 'german', 'nazi']"
5,"['recidiv', 'rate', 'near', 'percent', 'climb', 'steadili', 'detaine', 'begin', 'releas', 'guantanamo']"
5,"['scott', 'walker', 'plan', 'averag', 'wisconsin', 'taxpay', 'month', 'corpor', 'million', 'cut', 'millionair', 'year']"
5,"['rais', 'tax', 'ohio', 'highest', 'tax', 'state', 'countri']"
5,"['american', 'wealth', 'half', 'american', 'combin']"
1,"['say', 'presid', 'spend', 'billion', 'away', 'obamaphon']"
1,"['say', 'obama', 'fail', 'pass', 'budget']"
5,"['know', 'wisconsin', 'afscm', 'union', 'lose', 'member', 'longer', 'requir', 'membership']"
1,"['say', 'sestak', 'vote', 'medicar', 'reduc', 'benefit', 'senior', 'jeopard', 'access', 'care', 'million']"
